"x1","x2","x3","x4","dist_x_interest","no_changed","dist_train","dist_x_interest_all","no_changed_all","id","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
1,-0.8669473,1,2.20958176611889,0.0583547049257969,1,0.00165354788348962,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.2780678764567,0.0597317124275868,1,0.00109648952192555,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.20410069334728,0.0582445004144423,1,0.00176375239484425,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.20842765683337,0.0583314999702782,1,0.00167675283900834,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.24871616700368,0.0591415559139842,1,0.000866696895302393,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.97701305839,0.0536785909861298,1,0.0013737231898941,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.20317233285,0.0582258344489959,1,0.00178241836029061,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.14581710853346,0.0570726287294545,1,0.00102871236383767,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.20521107185199,0.0582668261024287,1,0.00174142670685782,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.14602317492,0.0570767719777531,1,0.0010328556121363,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.08210169657,0.0557915426841157,1,0.000972048471701001,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.17640592642,0.0576876590106733,1,0.00164374264505654,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.10583366846,0.0562687066398959,1,0.00049488451592075,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.37364687742,0.0616534597817705,1,0.000466590795865102,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.17436701653195,0.0576466639213411,1,0.00160274755572431,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.62424633092,0.066692106679832,1,0.00166655226349348,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.2390465309452,0.0589471345732711,1,0.00106111823601548,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.07107407527,0.0555698171812057,1,0.00119377397461094,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.24893017485621,0.0591458588363859,1,0.000862393972900672,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18500128623,0.0578604805489469,1,0.00181656418333007,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.18774807612,0.0579157085399324,1,0.0018717921743156,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.15106515349,0.0571781478958846,1,0.00113423153026783,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.4825269781,1,1.71626256039,0.0601780281018569,2,0.000723052862009279,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.97727429304,0.0536838434682901,1,0.0013789756720544,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.41956180962,0.0424702664418967,1,0.001564530277428,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.25904438283,0.0593492189072947,1,0.000713996001633484,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.17019826419213,0.0575628454183377,1,0.00151892905272095,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.24435352594552,0.0590538390114609,1,0.000954413797825688,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.03808763114,0.0549065793246487,1,0.00159833531892545,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.1772340975,0.0577043105300004,1,0.00166039416438359,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.08582710261,0.0558664470996094,1,0.000897144056207271,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,1.46712196548,0.0434265288297367,1,0.000850299842448999,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.21972320861,0.0585586125841579,1,0.00144964022512869,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.15461849593,0.0572495927358992,1,0.00120567637028244,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.16968859955,0.0575525979092859,1,0.00150868154366914,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.13660224518,0.056887351219853,1,0.000843434854236263,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.26383793275,1,1.37134105302,0.0599228009378329,2,0.00165731024075985,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
1,-0.8669473,1,2.26747059789,0.0595186395575854,1,0.0008834166519242,0.0577572599388,1.09767441860465,3,15,"sim","cfs","bn_1","NA","coverage","0","0","MOCARF"
