x1,x2,dist_x_interest,no_changed,dist_train,neg_lik,dist_x_interest_all,no_changed_all,neg_lik_all,dist_train_all,nondom,dist_x_interest_nondom,no_changed_nondom,neg_lik_nondom,dist_train_nondom,id,runtime,job.id,problem,algorithm,dataset,n_synth,node_selector,weight_coverage,weight_proximity,cf_method,log_probs
-10.591653,7.20870370520472,0.13813868097875,1,0.0016783476616617,0.996227002841859,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-5.550702039808574
-10.591653,7.83352468382802,0.165719308218991,1,0.0169872364237303,0.999823708291826,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-7.125947078047384
-10.591653,6.71726595513903,0.116445809164157,1,0.0028426725649985,0.993355357204508,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-4.586017191455826
-10.591653,8.44164602246597,0.192562785841597,1,0.0438307140463361,0.999999694844119,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-9.033979683093962
-10.591653,7.51850436621,0.151813792478357,1,0.0033155900670939,0.99877167526865,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-6.28294813242546
-10.591653,7.64423581933,0.157363785931709,1,0.0088655835204462,0.999365565276442,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-6.607507545229943
-10.591653,6.37992465147,0.101555008330721,1,0.0030860439473617,0.991463675262424,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-4.063612032983343
-10.591653,7.28141276337618,0.141348178577302,1,0.0023778820759941,0.99693070334164,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-5.713938109563911
0.48694533919,7.13612068686469,0.339903491203205,2,0.0049589456682132,0.996295282779122,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-5.336553051016612
-10.591653,6.0596613635,0.0874180592422046,1,0.0032432820877903,0.990271180729053,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,True,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-3.672957113763383
0.48051660369,6.37992465147,0.30640481242556,2,0.0022502093766064,0.979310698446474,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-4.004033499989729
-10.591653,7.40900328557,0.146980234401946,1,0.0039103696375291,0.998032636163706,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-6.0131644260595705
-10.591653,6.33968045884077,0.0997785633753402,1,0.0013095989919813,0.990932598168821,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-4.008887877015951
-10.591653,6.23572865375,0.0951899594627831,1,0.0021129526263209,0.986850987810065,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-3.8750286639654368
-9.77491471627,8.04889365952003,0.190336789692705,2,0.0212428417596573,0.999966595621623,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-7.609697340918167
-9.72775635983177,6.35438656599,0.116410947348321,2,0.0019523345597805,0.994299098302544,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-3.890729159784659
-10.591653,6.77210558303,0.118866520674495,1,0.0006807178927418,0.993529462142827,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-4.681695109819092
-10.591653,6.40216346668,0.102536666267244,1,0.00258509427199,0.992506016773206,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-4.0945472047620814
-10.591653,6.15081759876,0.0914418456247766,1,0.0016945072914083,0.98704807404289,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,True,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-3.773706583923909
-8.03214043652,6.9787079219,0.175340661048439,2,0.0038123588586061,0.997364454184408,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-6.8303675257962295
-10.591653,6.6478946202,0.113383644167189,1,0.0046539711171086,0.99249363276691,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-4.469294350758094
-3.75507144251,7.0210111924,0.256339438976774,2,0.0370258702502407,0.998425423845804,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-12.029009343476641
-9.36368612767,6.82862990459,0.144080611067128,2,0.0031322607912062,0.993006873177382,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-4.810880710951758
-10.591653,6.33486164457,0.0995658529755792,1,0.0010968885922202,0.990720314571483,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-4.002443816188106
-10.591653,6.68618520984,0.115073853868529,1,0.0042146278606259,0.993023775961799,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-4.533126292057625
-10.591653,6.4989390965,0.106808501982309,1,0.0036134502281908,0.9923311589098,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-4.234925218624161
-6.96541122988539,7.14745608474,0.202525386263096,2,0.0199948049658368,0.998261795512852,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-9.846637691794903
0.20858702809,6.44095738265485,0.304067840364771,2,0.0025566446389768,0.985479155672223,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,False,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-3.99642273836901
-10.591653,6.19641225386,0.0934544688072299,1,0.0013243289318738,0.986710778083808,0.143900577631938,1.32522796352584,0.990992387826853,0.0045392921089393,True,0.100173817653553,1.06896551724138,0.98668352536525,0.0022082291099605,1,1.77098261912664,3,sim,cfs,pawelczyk,,coverage,0,0,MOCARF,-3.8272171517092257
