"x1","x2","dist_x_interest","no_changed","dist_train","neg_lik","dist_x_interest_all","no_changed_all","neg_lik_all","dist_train_all","nondom","dist_x_interest_nondom","no_changed_nondom","neg_lik_nondom","dist_train_nondom","id","runtime","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
-3.6709247,-1.58330510075281,0.229218247660782,1,0.0159143480527145,0.99943366864178,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-0.297515500209957,0.119304815272216,1,0.00422265497118896,0.987941350274771,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-1.73870424182362,0.242502266273249,1,0.0150131198382135,0.999809176331134,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-2.72869158125827,0.327129569568087,1,0.0513863473916359,0.99999975132381,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-2.38410625360471,0.297673306974929,1,0.027513705374229,0.999971874066539,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-1.48360731966088,0.220695760531698,1,0.0133735471903161,0.999672900513195,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-2.58471390316229,0.314821894361984,1,0.0390786721855335,0.999998776274629,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,0.305749625844854,0.067735771147881,1,0.0112195748166339,0.998636713189739,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,TRUE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-2.18170739812331,0.280371601541873,1,0.0309778868091123,0.999983903495712,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-2.6146307384236,0.317379281704661,1,0.04163605952821,0.999999094023346,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-0.020218768065696,0.0956005983402695,1,0.00602589868897919,0.994272636047327,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-2.169935596203,0.27936531003515,1,0.0299715953023893,0.999983238109513,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-2.39334150502013,0.298462765982539,1,0.0283031643818389,0.999974897347271,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-0.42022941172,0.129794795289321,1,0.00289029773085769,0.962265271612091,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,TRUE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
2.8338867257,-2.87477968516142,0.486012820651345,2,0.0410658616865798,0.999999955677487,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-1.6888324628,-1.79689327665,0.292084775309911,2,0.00144887969414496,0.932777864107237,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-0.44065506445,0.131540845809082,1,0.00412051187021742,0.9645414622983,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-2.07474759189723,0.271228333137026,1,0.0226661492417927,0.999977474918915,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
-3.6709247,-1.54427717489185,0.225882014976544,1,0.0181892124717939,0.999391626348677,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
0.0419973786,-0.082759050747113,0.184508559404838,2,0.00658897532637504,0.998993573210644,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
1.8971893162,-0.00425708475,0.219550304993983,2,0.00161245500766267,0.9267629487476,0.198301600425026,1.33196721311475,0.974955689224829,0.00494590615480542,FALSE,0.136500878583577,1.23809523809524,0.964495943607496,0.00229526995229851,1,1.3643628636996,11,"sim","cfs","two_sines","NA","coverage","0","0","MOCARF"
