"x2","x3","x4","x5","x6","x7","x8","x9","dist_x_interest","no_changed","dist_train","neg_lik","dist_x_interest_all","no_changed_all","neg_lik_all","dist_train_all","nondom","dist_x_interest_nondom","no_changed_nondom","neg_lik_nondom","dist_train_nondom","id","runtime","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
5.76015347289262,-3.0057974,1,-2.43246359558578,-1.959595,1,-1.4887545,0,0.136620535670334,2,0.0808483301505712,0.999999999414365,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
0.6810715,-3.0057974,1,-2.19766749278922,-1.959595,1,-1.4887545,0,0.0748356588817156,1,0.0318664006931772,0.999987315089074,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
-4.70028764903431,-3.0057974,1,-0.467947931184197,-1.959595,0.987471434753388,-1.4887545,0,0.094936618645926,3,0.0458023512637169,0.999844107059567,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
-4.40266396557839,-3.0057974,1,0.494671303137016,-1.959595,1,-1.4887545,0,0.067244404962304,2,0.0502311533627461,0.999992643941919,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
-3.10140422863418,-3.0057974,0.993807330029085,-2.45895160377297,-1.959595,1,-1.4887545,0,0.12367189911941,3,0.0558020075505955,0.999999960961072,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
2.31021945122802,-3.0057974,1,-2.1958177015027,-1.959595,1,-1.4887545,0,0.0928233719410106,2,0.0370511664212481,0.99996159166956,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
0.6810715,-3.0057974,1,-1.53843326584206,-1.959595,1,-1.4887545,0,0.0591995247166092,1,0.01754634237948,0.998904990175418,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
0.624948944764061,-3.0057974,1,-0.947405456348801,-1.959595,1,-1.4887545,0,0.0458023240561774,2,0.0211284371421885,0.994930779100709,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
-0.642047344489361,-3.0057974,1,-1.91293966382084,-1.959595,1,-1.4887545,0,0.0827267282065181,2,0.032063880962603,0.999928096879818,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
-0.467095168694819,-3.0057974,1,0.134292889691114,-1.959595,1,-1.4887545,0,0.0322327824314302,2,0.0216117482541336,0.99706101378679,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
-2.69016122307,-3.0057974,1,-1.04188268286,-1.959595,1,-1.4887545,0,0.0847351962989766,2,0.0178036215067253,0.986353932144422,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
0.6810715,-3.0057974,1,-0.8157298494,-4.565008778,1,-1.4887545,0,0.0724247928438028,2,0.0163238287472157,0.995726552321328,0.117943871406405,2.9297520661157,0.955311968838603,0.0204126598798613,FALSE,0.0887900788715821,2.16666666666667,0.861921073779508,0.012182652246798,1,4.34570692380269,19,"sim","cfs","bn_10","NA","coverage","0","0","MOCARF"
