x1,x2,dist_x_interest,no_changed,dist_train,neg_lik,dist_x_interest_all,no_changed_all,neg_lik_all,dist_train_all,nondom,dist_x_interest_nondom,no_changed_nondom,neg_lik_nondom,dist_train_nondom,id,runtime,job.id,problem,algorithm,dataset,n_synth,node_selector,weight_coverage,weight_proximity,cf_method,log_probs
-0.066456951200962,-1.02428132477312,0.104703473858249,1,0.0027498835305679,0.531455795576435,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,0.4471091394798403
-0.066456951200962,0.646666875564764,0.153574660071459,1,0.0054458517328879,0.959180081979811,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-1.0271288760105557
-0.066456951200962,1.07496951849226,0.219777315156821,1,0.0007165575009913,0.616590886148149,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,0.38142278964596793
-0.066456951200962,-0.651936849394941,0.0471502616998667,1,0.0037628927854956,0.913250946579129,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-0.9881941712880868
-0.066456951200962,0.451577712193914,0.123419766547445,1,0.0033951550509654,0.89951400456302,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-1.1021714992842424
-0.066456951200962,-0.819479361210959,0.0730472747233623,1,0.00130232012737,0.683657769233413,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,0.05923289045919875
-0.066456951200962,-0.602308384602373,0.0394791996802131,1,0.0042378466875004,0.921096707740142,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-1.3329244538958538
-0.066456951200962,-0.460967045595347,0.0176320967727268,1,0.0029026484372922,0.864875678854931,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-1.1796246518601428
-0.356047441707451,-0.492337936688161,0.0626608606541577,2,0.0075305081821104,0.968968575112532,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-1.9421184982669866
-0.066456951200962,-0.933224495454556,0.0906288377006465,1,0.001709767343038,0.665911051048118,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,0.4038091037949269
-0.066456951200962,-1.2575349807343,0.140757445478525,1,0.0021489892028353,0.83267353052316,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-0.38745164251522324
-0.066456951200962,0.618106782038597,0.149160132045213,1,0.0010313237066423,0.923019292496821,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-1.2310317677996627
-0.066456951200962,-0.444366031576867,0.0150660813084731,1,0.0003366329730385,0.879996804920772,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-1.0403574400590823
-0.154855936825295,-0.422162900749678,0.0238992294927195,2,0.0020165496225766,0.868384837619717,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-1.0629030118794345
-0.066456951200962,-0.8528459659068,0.0782047442335898,1,0.0006516481242391,0.595965121026261,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,0.19360541422214717
0.0345731180506715,1.05892042853085,0.231314215424323,2,0.0035910140667596,0.631452497951948,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,0.4180396057350728
-0.066456951200962,-1.09618634182249,0.115817818168825,1,0.0014413627150088,0.605313359361934,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,0.33485905347229733
-0.066456951200962,-0.672208943019988,0.050283715215222,1,0.0024894056073588,0.854697807914196,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-0.8380338717466667
-0.066456951200962,-0.986409985134075,0.0988497083558746,1,0.0021940905127611,0.764270393091671,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,0.4542679255745363
-0.959924983420394,0.216837871198536,0.211101960153385,2,0.0053477692616522,0.970815046470052,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-2.966611471235153
-0.066456951200962,-1.2840646863763,0.144858136849768,1,0.0022023237380803,0.811021716911786,0.123395916775278,1.22277227722772,0.881974830053509,0.0069844885990843,False,0.0134011813620911,1.0,0.900833946790463,0.0018857738804988,1,18.4040739536285,8,sim,cfs,cassini,,,,,MOC,-0.5685217216434898
