"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","dist_x_interest","no_changed","dist_train","neg_lik","dist_x_interest_all","no_changed_all","neg_lik_all","dist_train_all","nondom","dist_x_interest_nondom","no_changed_nondom","neg_lik_nondom","dist_train_nondom","id","runtime","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
0,2.48575611664635,0.12372428,4.32374666690729,-0.6530415,0.942588652309454,-0.20045444559684,4.6774783,1,1.49192393256964,0.366176679784697,-0.40904278,-2.7936761,0,2.3822758,-1.20380244192059,1.9024725085457,-0.5202394,-0.50310355,0.0680474201075546,8,0.0769886741765013,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.114709952491451,3.7427190930655,0.12372428,7.66794624380403,-0.6530415,1,4.39928107640306,4.6774783,1,0.73984146,2.0279353,-1.59810091242373,-1.76994206761969,0,2.3822758,0.65225875,-1.5325272,-0.5202394,1.19554476257962,0.0974529482655101,7,0.0786768018477479,0.999999999999763,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.219658273205291,1.2278153,2.41082832378703,1.6187552,-0.6530415,1,2.80552246891603,4.6774783,1,0.73984146,2.52195772558345,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0420421068728324,4,0.0564890931913232,0.999999999895571,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.29358623386987,0.12372428,1.6187552,-0.6530415,1,0.74286306,4.6774783,1,0.0623354500920736,2.0279353,-0.13763725836069,-2.7936761,0,4.47665825051292,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0242518705124053,4,0.0485795597645466,0.999999999996567,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,3.91088016758612,0.12372428,1.6187552,-0.6530415,1,-2.60497538575832,4.6774783,1,0.73984146,2.0279353,-1.21661038923899,1.12936776404933,0,2.3822758,0.65225875,0.331212685834688,2.76991878470454,-2.65180811810628,0.114014369550339,7,0.0977550116725321,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,4.84650193534563,0.12372428,1.6187552,-0.6530415,0.917365344412568,4.22316914016083,6.34403099949864,0.6864672835731,0.73984146,2.0279353,-0.44904762110227,-2.7936761,0,2.3822758,0.65225875,-5.57777083265823,7.31776256489351,-0.50310355,0.14232528496531,8,0.13902658273936,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.44543041427454,0.12372428,1.6187552,-0.6530415,0.632551127201121,0.74286306,4.6774783,0.242011741965471,0.73984146,2.0279353,-0.40904278,-2.7936761,0.518479465074896,2.3822758,-5.43510499947516,0.324211690272405,-0.5202394,-0.50310355,0.130870842678873,6,0.132348614132551,0.999999999999948,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.50085496818666,0.12372428,1.6187552,-0.6530415,0.591548126496853,0.74286306,4.6774783,1,0.73984146,2.0279353,-3.92623997705706,1.44284751685837,0.0974384527715032,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0937008366039707,5,0.0964973757984602,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,4.73503109498365,0.0309418472710905,1.6187552,-0.6530415,1,0.74286306,4.6774783,0.42140616898324,0.73984146,2.0279353,-0.546993706109199,-3.49550271597571,0,2.3822758,0.65225875,-1.5325272,0.938610828531207,-0.50310355,0.0770799647822301,6,0.0910016031077691,0.999999999999977,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.84911326892608,0.12372428,1.43969006768615,-0.6530415,1,-3.18537387406106,4.6774783,1,0.73984146,2.0279353,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.434312966029825,-0.50310355,0.0368407066963032,4,0.0644020437200265,0.999999999999995,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.136565841894851,1.2278153,3.7784133252511,1.6187552,2.31931325152179,1,0.74286306,4.6774783,1,1.95715897938015,2.0279353,-5.42335830419445,2.64080913010808,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.134370555335747,6,0.137471779068624,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.47760637266301,0.12372428,1.6187552,-0.6530415,1,0.74286306,4.6774783,0.44826464785707,0.192466580854686,2.0279353,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0457216079556344,3,0.0694612782943247,0.999999999462459,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,3.85729914994851,0.12372428,-3.68030369951462,-0.6530415,1,2.77269316485313,4.6774783,1,0.73984146,2.0279353,-3.83373956626872,-2.7936761,0,6.1244523801246,-1.7127735123682,-5.2689825358108,-0.5202394,-2.46751350064839,0.130289843315714,8,0.102640687841487,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.185219797991095,5.02200117931653,0.12372428,1.6187552,-0.6530415,0.819058541249239,0.74286306,4.6774783,0.773210862670795,0.73984146,2.0279353,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.660745481162504,0.0674803045793708,5,0.0972636384269459,0.999999999999662,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.59553093094326,2.83182457318326,1.6187552,-0.746338672426372,0.387260519559362,0.74286306,4.6774783,1,-2.92626736472295,2.0279353,-0.40904278,-2.7936761,0.19107380993052,2.3822758,-5.2691579469995,-1.5325272,-0.5202394,-3.46288451912923,0.151042705095293,8,0.133489631232803,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,4.15352754467912,-1.02176838528172,1.6187552,-0.6530415,1,0.74286306,4.6774783,1,0.73984146,1.49461642676756,-1.61546123745046,-2.7936761,0.336971282950819,2.3822758,0.65225875,1.26490663802169,-0.5202394,-0.50310355,0.0784077496034568,6,0.0863976894422816,0.999999999998538,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,1.2278153,1.93733486955889,1.6187552,-0.6530415,1,0.74286306,4.6774783,1,0.73984146,2.0279353,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0138241130073638,1,0.0472005975767102,0.999999999351664,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.28845879568028,0.12372428,1.6187552,-0.6530415,0.336008505790252,0.74286306,4.6774783,0.771348401776651,0.73984146,2.0279353,-0.137589456291252,-2.7936761,0,4.46787172952383,-6.17041712599614,-1.5325272,-0.5202394,-0.50310355,0.0919627129038006,6,0.115590797084705,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,4.73503109498365,0.12372428,8.60912496696942,-0.6530415,1,0.74286306,7.73463111417581,1,0.73984146,1.99059687548611,-0.40904278,-2.7936761,0.669086744083035,-4.61867503489854,0.65225875,-0.800021025671441,-0.5202394,-0.50310355,0.136669032172755,7,0.12863431359103,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.50085496818666,0.12372428,1.6187552,-0.6530415,1,0.74286306,4.6774783,1,0.73984146,2.0279353,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0118544770352784,1,0.0452309616046248,0.999999999313061,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.026142371419955,1.2278153,2.63314025852251,1.6187552,-0.6530415,1,0.74286306,5.03943540733388,1,0.73984146,7.56577806246695,-0.40904278,-1.70619950577845,0,-7.80245800692131,0.65225875,-1.5325272,-0.5202394,-3.71674126312425,0.103727734834194,7,0.108040481239645,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.772324516704388,3.55526263223191,0.12372428,1.6187552,3.32094243670938,1,0.74286306,4.6774783,1,0.73984146,1.11725965261993,-0.40904278,-3.75222387363265,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0911241629432658,5,0.0809544579407491,0.999999999999921,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.15165134762137,0.12372428,1.6187552,-0.6530415,1,0.74286306,4.6774783,1,0.73984146,2.0279353,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.00860271167079145,1,0.0419791962401379,0.999999999328814,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,TRUE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,4.15352754467912,-1.89050796462208,1.6187552,-0.6530415,0.761011627335365,0.74286306,4.6774783,1,-2.13972931241825,2.0279353,-0.40904278,-2.7936761,0.655889442050444,2.3822758,0.65225875,-1.5325272,-0.5202394,2.28991646301961,0.13291053941677,6,0.126760534274026,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,3.32321072801347,0.12372428,1.6187552,-0.6530415,1,0.74286306,8.55491328812493,0.367184780490307,1.26265387642204,2.0279353,-2.65444252453768,-2.7936761,0.46799791590991,2.3822758,0.65225875,-1.77966460915485,2.05673954367845,-0.50310355,0.136583925924517,8,0.131147797325607,0.999999999999998,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.23879627514137,1.26685781270194,1.6187552,-0.6530415,1,-3.03631018403814,4.6774783,1,-1.11127119627448,2.0279353,-3.45328785573427,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0775706087656855,5,0.0810518995331025,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,3.58962395415197,0.12372428,1.6187552,-0.6530415,0.805849839305886,-0.382266125735712,4.6774783,0.627955891147248,0.73984146,2.0279353,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,4.61978948351487,-0.50310355,0.0837932065471692,5,0.108653928994626,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.37270099604256,0.12372428,1.6187552,3.04696689418064,1,3.43541389331624,1.86986666467923,1,0.73984146,0.10449036258381,-0.40904278,-1.25836423700936,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0778370261202351,6,0.0744389264152564,0.999999999999997,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,3.32321072801347,0.12372428,1.6187552,-0.6530415,0.598804686721863,0.74286306,4.6774783,1,0.73984146,2.0279353,-5.05581636986153,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0750219608119893,3,0.0903278765119447,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.238922082105652,3.32321072801347,0.12372428,5.15130712783082,-0.6530415,1,0.74286306,4.6774783,1,0.73984146,3.70745864198449,-5.25102402775151,-2.7936761,0,2.3822758,0.65225875,3.42678610644387,-0.5202394,-0.50310355,0.112481448269242,6,0.0989430325680851,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.0836512171364692,4.00363551047122,0.12372428,1.6187552,-1.49102863017197,1,0.154249350536014,4.6774783,1,1.87066773556497,2.0279353,-0.40904278,-2.7936761,0,1.22670090692595,0.480183981352227,-1.5325272,-0.5202394,2.77354434726681,0.0711806830693201,8,0.0843343472682615,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.70532130146356,0.12372428,1.6187552,-0.6530415,1,0.74286306,4.6774783,1,0.73984146,2.0279353,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.013758456552092,1,0.0447467413252634,0.999999999335836,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,3.72606686555236,0.12372428,8.0970894746375,4.60269696126331,1,2.23055866246785,4.6774783,1,1.43322625382999,2.0279353,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,9.05825785555078,-0.843223794469335,0.136494339753991,7,0.137583942315568,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.0123614915404256,2.82631533234808,1.45029690465044,1.6187552,-0.6530415,1,-0.976284970543224,4.6774783,1,-0.253813740905916,2.07653113180767,-3.42686745950028,-0.652490227450176,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0811414963603484,8,0.06184691805709,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,3.99440259201697,0.12372428,1.6187552,-0.6530415,1,0.74286306,4.6774783,1,0.73984146,2.0279353,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0257623123135071,1,0.0555456461610822,0.999999999994516,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,2.50085496818666,0.12372428,1.6187552,-0.6530415,1,0.74286306,9.16931624241576,1,0.73984146,2.0279353,-0.40904278,-2.7936761,0.0403514159457564,-4.65329156276809,0.65225875,-1.5325272,3.79620605663308,-0.50310355,0.0834401327647371,5,0.0969700010480892,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.58369348825107,2.70532130146356,0.12372428,8.3509507009171,-0.6530415,1,0.74286306,4.6774783,1,0.73984146,9.43120427158607,-0.40904278,-3.23102721321158,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-4.12169901591856,0.127647559389028,6,0.140359880370187,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,4.27101898019375,0.787580195910859,1.6187552,-0.6530415,1,-1.37530837316821,4.6774783,1,0.73984146,2.0279353,-0.40904278,-2.7936761,0,2.3822758,3.32921097147301,-0.944506481414308,-0.5202394,-0.263616644312654,0.0593773190864973,6,0.0718469189473211,0.999999999999998,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0,3.99440259201697,-2.19283784764545,1.6187552,-0.6530415,1,2.14117462927124,4.6774783,1,0.73984146,2.0279353,-0.40904278,-2.7936761,0,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0507644845645963,3,0.0664134062619984,0.999999999999942,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.181904491414007,4.52179815083872,0.12372428,1.6187552,-2.65655952564118,1,0.74286306,4.6774783,1,0.73984146,2.0279353,-0.40904278,-2.7936761,0.254021838258253,-3.09843740283429,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.0786463992051228,5,0.0875225902083889,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
0.133844952881105,3.68603465271992,0.12372428,1.6187552,1.80890847747307,1,0.74286306,8.10276086817832,1,0.73984146,9.34764623647062,-0.40904278,-2.7936761,0.400184380418082,2.3822758,0.65225875,-1.5325272,-0.5202394,-0.50310355,0.115728284478344,6,0.137188021692234,1,0.0893791450556946,5.69060773480663,0.999999999946316,0.0939403907164926,FALSE,0.00860271167079145,1,0.999999999328814,0.0419791962401379,1,1.42258701721827,24,"sim","cfs","bn_20","NA","NA","NA","NA","MOC"
