"x1","x2","x3","x4","dist_x_interest","no_changed","dist_train","neg_lik","dist_x_interest_all","no_changed_all","neg_lik_all","dist_train_all","nondom","dist_x_interest_nondom","no_changed_nondom","neg_lik_nondom","dist_train_nondom","id","runtime","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
-4.5897136,-0.810747276086713,-1.6528931,0,0.132151819327962,1,0.0164895965602893,0.983117653498107,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.0257534170776851,-1.6528931,0,0.089708368774037,1,0.00645687033344084,0.98673872184036,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,TRUE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-6.30414919099742,-0.465793773281921,-5.87714761077495,0.512375684590458,0.393701280651869,4,0.202258108868852,0.999999999977271,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-1.12393165054408,0.00945425308998171,2.80766714151232,0,0.286591413324403,3,0.0522805498379277,0.999919037532552,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.55761766728686,-4.91432010910246,0.233817900919447,0.317904602889137,3,0.14985884459138,0.999999998886208,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.24820074858191,-1.6528931,0.314903262700948,0.234530093702597,2,0.0876361843713229,0.999947645674691,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
0.106847588063365,-0.0257534170776851,-1.6528931,0,0.198001624280556,2,0.0197554055755171,0.998862257384119,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.9416716050548,-1.6528931,0,0.193299215942482,1,0.0464053066112073,0.999993048633439,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.0255334859187989,-2.82431832644599,0.787355653776949,0.317753552478164,3,0.0753682535714001,0.999916444642908,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-5.94708694804266,-0.880349104056507,-1.6528931,0,0.167213386182123,2,0.0277739359784843,0.998914119315301,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.39204337495503,-1.14128895219456,-3.83636455607147,0.462983950538449,0.328516498255501,4,0.160470739957744,0.999999517556304,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-0.235720401447988,-0.90417646878702,-1.6528931,0.00246064809643955,0.238212885482349,3,0.0154002159663352,0.989486921129392,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.900678046503085,-1.6528931,0,0.137014242343936,1,0.0151325056902002,0.986507694643957,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,0.0998575815238818,1.53503375467981,0,0.167874146873531,2,0.018888376648015,0.997593515965811,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.49087280332632,-0.276577289450611,1.42524936214757,0,0.187580766512218,3,0.0094509627012439,0.971740778929963,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
0.665073325082592,-0.745945909861784,-1.6528931,0.713462913286636,0.428178652473464,3,0.0911448305708566,0.99980093106905,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.769267174033148,-5.05954875123251,0,0.220695492440408,2,0.0673302995946809,0.999998668013837,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
0.0628625838511434,0.449526296203599,-1.6528931,0,0.171289751258422,2,0.0211947803680097,0.999922708427084,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.98172595748954,-1.6528931,0,0.195464895211845,1,0.0485709858805705,0.999995391635887,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-6.64422083762722,-1.61276937080412,-5.44192429635561,0,0.3238654103868,3,0.120267435058912,0.999999999999753,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.42695587041577,-1.6528931,0,0.165469301629448,1,0.0185753922981736,0.998575615923833,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.67306671735821,-1.6528931,0,0.178776149120169,1,0.0318822397888951,0.999903659602317,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.41358799621042,-1.6528931,0,0.164746520551183,1,0.0178526112199089,0.998252565155105,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.05643577352517,-5.83886032978332,0,0.256990711786627,2,0.0889449534888703,0.999999978958796,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.01706841320557,-2.46609048061662,0,0.11091027111361,2,0.01780624765331,0.998566791583676,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.1094212228965,-1.18943490170663,0,0.160651709573561,2,0.0083581030741334,0.959464779762564,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.58912265189942,0.0205556990881089,-1.6528931,0,0.087218129806214,2,0.00891028938946614,0.991414737524048,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,TRUE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.386655366835052,-1.6528931,0,0.109221800482508,1,0.0097579494898085,0.975009930245136,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.19204063580942,-1.6528931,0.247543256191719,0.214653598296127,2,0.0677596889648528,0.999798112925712,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.53650083543037,-1.6528931,0,0.171392234978122,1,0.0244983256468477,0.999567216402288,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,0.124014750335762,-1.6528931,0,0.0816106266895458,1,0.0144905403567065,0.997020122305448,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,TRUE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,0.125095153737933,-1.6528931,0,0.081552210884311,1,0.0145489561619413,0.997125450939715,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,TRUE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-3.95419723046187,-0.0303884119068687,-4.23297746800234,0,0.173371247530933,3,0.0406908050822048,0.999990313233076,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.585442780326068,-1.6528931,0.760811675096842,0.31017285907771,2,0.070738296163673,0.999833468623252,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.86005165405238,-1.6528931,0.102697051552515,0.214560409460923,2,0.067666500129649,0.99998981010733,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.0585588701479996,-1.6528931,0,0.091482110834958,1,0.00823061239436183,0.982594369955521,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,0.124014750335762,-1.6528931,0.208818989439121,0.133815374049326,2,0.0666952877164867,0.999240154472884,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
0.138241957856405,-1.11266832975043,-1.6528931,0.261384535105277,0.32283952200949,3,0.0840816865194749,0.999992952842041,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.41280427396707,0.61275092556963,0.126912931269615,0.256811171740454,3,0.0476799432915288,0.99993473477091,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,0.152350996823471,-1.6528931,0,0.0800785279821709,1,0.0155648236279593,0.997473093665461,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-1.99325975555735,-1.77689565025153,-1.6528931,0.196244461640331,0.29332014431676,3,0.0800671323572482,0.999980855416287,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.52612601118341,-0.794920778878313,-1.6528931,0,0.132762306074175,2,0.0152019717817527,0.974874454977551,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.75492094526629,-1.6528931,0,0.183201885493741,1,0.0363079761624667,0.999963059741796,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.97580819560404,-5.8174337757568,0,0.306128799605466,2,0.138083041307709,0.999999999996148,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,0.131368825106296,-1.6528931,0,0.0812130028033066,1,0.0148881642429457,0.997613928214626,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,0.0532993999047795,-1.6528931,0.53358482709148,0.218830307295969,2,0.126248990845464,0.999413111519573,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.89612646427951,-1.6528931,0.0510485719744245,0.20359880090677,2,0.056704891575496,0.999990126740827,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.40651020469819,0.166880736803202,0,0.158791796631748,2,0.0056436048583237,0.808362330105606,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,0.0983242886252187,1.15181971124877,0,0.157744500386605,2,0.0111881465178242,0.992225995687914,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-5.61591467129065,0.308312752320068,2.61584777416257,0,0.209068816401423,3,0.0542234018415969,0.99998776247895,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.15159202640284,-1.6528931,0.309436609730429,0.227939940523293,2,0.0835797869861255,0.999883242950548,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.00148090047071922,-1.6528931,0,0.0883959898979428,1,0.0077051771483095,0.989389229049099,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,TRUE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,0.131478430156011,-1.6528931,0.288054908903095,0.153220803847041,2,0.0869078176507586,0.999191445205157,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.00373286167176,2.7507781622577,0,0.259942896589392,2,0.023791889269999,0.999615066254709,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.60267092733497,-1.6528931,0,0.174969953442629,1,0.028076044111355,0.999791616643216,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.247785676533254,-1.6528931,0,0.101713322847786,1,0.01092870095866,0.964748032196947,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.457237181457846,-1.6528931,0,0.1130380542335,1,0.011607932719167,0.977687197915704,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.28389856764316,-1.96970688607119,-0.357223189991402,0.357953368285455,0.325884111987844,4,0.121537080307851,0.999996786665664,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
0.249109331819763,0.346676347940908,-1.6528931,0.168843455453046,0.223356034309029,3,0.0650333468474488,0.999988348273184,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,0.0998575815238818,-1.6528931,0.310272534062675,0.160484902397568,2,0.090752531680022,0.999285480793938,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,0.211947729913612,-1.6528931,0,0.0768562212531985,1,0.0164092973856705,0.997011054253071,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,TRUE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-1.79855023022894,0.346676347940908,0.327232307199966,0,0.186700059144353,3,0.0115416583371771,0.990585160459342,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.68497639812213,-1.6528931,0,0.179420087847607,1,0.0325261785163328,0.999915129166723,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-1.38253540254987,-1.6528931,0,0.163067552991785,1,0.0161736436605108,0.997609167434748,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-3.96598808173503,0.203750076337156,-1.6528931,0.10910341213524,0.118957165270213,3,0.0452761786585595,0.998870443314374,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.57711781506305,-0.0426168620276561,-1.6528931,0,0.0909105836326595,2,0.00765908519206335,0.984521932987054,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
0.0155425952217021,-1.10981564415499,-2.8128107023874,0.558060200845775,0.424936484020933,4,0.140698823833813,0.999987595029928,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
-4.5897136,-0.141450669587006,-1.6528931,0,0.0959639471581831,1,0.012712448717587,0.971619757738122,0.181202856564729,1.95833333333333,0.987939588948353,0.0452526697714554,FALSE,0.0859360350368908,1.23529411764706,0.983045146287321,0.0123155863401556,1,16.5959451198578,32,"sim","cfs","bn_5_v2","NA","NA","NA","NA","MOC"
