"x1","x2","dist_x_interest","no_changed","dist_train","neg_lik","dist_x_interest_all","no_changed_all","neg_lik_all","dist_train_all","nondom","dist_x_interest_nondom","no_changed_nondom","neg_lik_nondom","dist_train_nondom","id","runtime","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
-10.591653,7.20870370520472,0.13813868097875,1,0.00167834766166177,0.996227002841859,0.143900577631938,1.32522796352584,0.990992387826853,0.00453929210893936,FALSE,0.100173817653553,1.06896551724138,0.98668352536525,0.00220822910996054,1,1.77098261912664,3,"sim","cfs","pawelczyk","NA","coverage","0","0","MOCARF"
-10.591653,7.83352468382802,0.165719308218991,1,0.0169872364237303,0.999823708291826,0.143900577631938,1.32522796352584,0.990992387826853,0.00453929210893936,FALSE,0.100173817653553,1.06896551724138,0.98668352536525,0.00220822910996054,1,1.77098261912664,3,"sim","cfs","pawelczyk","NA","coverage","0","0","MOCARF"
-10.591653,6.71726595513903,0.116445809164157,1,0.00284267256499858,0.993355357204508,0.143900577631938,1.32522796352584,0.990992387826853,0.00453929210893936,FALSE,0.100173817653553,1.06896551724138,0.98668352536525,0.00220822910996054,1,1.77098261912664,3,"sim","cfs","pawelczyk","NA","coverage","0","0","MOCARF"
-10.591653,8.44164602246597,0.192562785841597,1,0.0438307140463361,0.999999694844119,0.143900577631938,1.32522796352584,0.990992387826853,0.00453929210893936,FALSE,0.100173817653553,1.06896551724138,0.98668352536525,0.00220822910996054,1,1.77098261912664,3,"sim","cfs","pawelczyk","NA","coverage","0","0","MOCARF"
-10.591653,7.51850436621,0.151813792478357,1,0.00331559006709395,0.99877167526865,0.143900577631938,1.32522796352584,0.990992387826853,0.00453929210893936,FALSE,0.100173817653553,1.06896551724138,0.98668352536525,0.00220822910996054,1,1.77098261912664,3,"sim","cfs","pawelczyk","NA","coverage","0","0","MOCARF"
-10.591653,7.64423581933,0.157363785931709,1,0.00886558352044625,0.999365565276442,0.143900577631938,1.32522796352584,0.990992387826853,0.00453929210893936,FALSE,0.100173817653553,1.06896551724138,0.98668352536525,0.00220822910996054,1,1.77098261912664,3,"sim","cfs","pawelczyk","NA","coverage","0","0","MOCARF"
-10.591653,6.37992465147,0.101555008330721,1,0.00308604394736171,0.991463675262424,0.143900577631938,1.32522796352584,0.990992387826853,0.00453929210893936,FALSE,0.100173817653553,1.06896551724138,0.98668352536525,0.00220822910996054,1,1.77098261912664,3,"sim","cfs","pawelczyk","NA","coverage","0","0","MOCARF"
-10.591653,7.28141276337618,0.141348178577302,1,0.00237788207599416,0.99693070334164,0.143900577631938,1.32522796352584,0.990992387826853,0.00453929210893936,FALSE,0.100173817653553,1.06896551724138,0.98668352536525,0.00220822910996054,1,1.77098261912664,3,"sim","cfs","pawelczyk","NA","coverage","0","0","MOCARF"
0.48694533919,7.13612068686469,0.339903491203205,2,0.0049589456682132,0.996295282779122,0.143900577631938,1.32522796352584,0.990992387826853,0.00453929210893936,FALSE,0.100173817653553,1.06896551724138,0.98668352536525,0.00220822910996054,1,1.77098261912664,3,"sim","cfs","pawelczyk","NA","coverage","0","0","MOCARF"
-10.591653,6.0596613635,0.0874180592422046,1,0.00324328208779037,0.990271180729053,0.143900577631938,1.32522796352584,0.990992387826853,0.00453929210893936,TRUE,0.100173817653553,1.06896551724138,0.98668352536525,0.00220822910996054,1,1.77098261912664,3,"sim","cfs","pawelczyk","NA","coverage","0","0","MOCARF"
